Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02111","Cattle","2023","2023","An","1122370","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02111","Cattle","2024","2024","An","1125450","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5112","Stocks","02151","Chickens","2023","2023","1000 An","18065","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5112","Stocks","02151","Chickens","2024","2024","1000 An","18716","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5112","Stocks","02154","Ducks","2023","2023","1000 An","15","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5112","Stocks","02154","Ducks","2024","2024","1000 An","16","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02123","Goats","2023","2023","An","350550","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02123","Goats","2024","2024","An","351450","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02131","Horses","2023","2023","An","1269","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02131","Horses","2024","2024","An","1256","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02122","Sheep","2023","2023","An","12880","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02122","Sheep","2024","2024","An","17820","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02140","Swine / pigs","2023","2023","An","101970","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02140","Swine / pigs","2024","2024","An","109660","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02132","Asses","2023","2023","An","7666017","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02132","Asses","2024","2024","An","7677752","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2023","2023","No","76427","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5114","Stocks","02196","Bees","2024","2024","No","76466","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02121.01","Camels","2023","2023","An","4770724","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02121.01","Camels","2024","2024","An","4839720","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02111","Cattle","2023","2023","An","30703980","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02111","Cattle","2024","2024","An","31256148","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5112","Stocks","02151","Chickens","2023","2023","1000 An","52852","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5112","Stocks","02151","Chickens","2024","2024","1000 An","50207","E","Estimated value",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02123","Goats","2023","2023","An","31422050","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02123","Goats","2024","2024","An","31879279","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02131","Horses","2023","2023","An","795634","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02131","Horses","2024","2024","An","796418","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02133","Mules and hinnies","2023","2023","An","641","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02133","Mules and hinnies","2024","2024","An","642","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02122","Sheep","2023","2023","An","39983729","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02122","Sheep","2024","2024","An","40705303","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02132","Asses","2023","2023","An","6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02132","Asses","2024","2024","An","5","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02112","Buffalo","2023","2023","An","1046","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02112","Buffalo","2024","2024","An","1018","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02111","Cattle","2023","2023","An","32190","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02111","Cattle","2024","2024","An","28821","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5112","Stocks","02151","Chickens","2023","2023","1000 An","5022","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5112","Stocks","02151","Chickens","2024","2024","1000 An","4524","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5112","Stocks","02154","Ducks","2023","2023","1000 An","496","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5112","Stocks","02154","Ducks","2024","2024","1000 An","507","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02123","Goats","2023","2023","An","4624","E","Estimated value",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02123","Goats","2024","2024","An","4382","E","Estimated value",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02131","Horses","2023","2023","An","344","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02131","Horses","2024","2024","An","344","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02122","Sheep","2023","2023","An","6936","E","Estimated value",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02122","Sheep","2024","2024","An","6626","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02140","Swine / pigs","2023","2023","An","33836","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02140","Swine / pigs","2024","2024","An","33632","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","752","Sweden","5114","Stocks","02196","Bees","2023","2023","No","179000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02111","Cattle","2023","2023","An","1369000","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02111","Cattle","2024","2024","An","1333820","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5112","Stocks","02151","Chickens","2023","2023","1000 An","25729","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5112","Stocks","02154","Ducks","2023","2023","1000 An","0","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5112","Stocks","02153","Geese","2023","2023","1000 An","0","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02122","Sheep","2023","2023","An","338550","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02122","Sheep","2024","2024","An","315790","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02140","Swine / pigs","2023","2023","An","1326440","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02140","Swine / pigs","2024","2024","An","1360460","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5112","Stocks","02152","Turkeys","2023","2023","1000 An","163","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02132","Asses","2023","2023","An","33473","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02132","Asses","2024","2024","An","33306","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2023","2023","No","198074","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5114","Stocks","02196","Bees","2024","2024","No","203875","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02111","Cattle","2023","2023","An","1528595","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02111","Cattle","2024","2024","An","1533483","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02151","Chickens","2023","2023","1000 An","13152","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02151","Chickens","2024","2024","1000 An","13168","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02154","Ducks","2023","2023","1000 An","7","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02154","Ducks","2024","2024","1000 An","7","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02153","Geese","2023","2023","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02153","Geese","2024","2024","1000 An","3","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02123","Goats","2023","2023","An","81256","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02123","Goats","2024","2024","An","86796","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02131","Horses","2023","2023","An","48088","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02131","Horses","2024","2024","An","48006","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02133","Mules and hinnies","2023","2023","An","755","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02133","Mules and hinnies","2024","2024","An","758","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","41","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","30","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02122","Sheep","2023","2023","An","362375","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02122","Sheep","2024","2024","An","374239","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02140","Swine / pigs","2023","2023","An","1324415","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02140","Swine / pigs","2024","2024","An","1274949","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02152","Turkeys","2023","2023","1000 An","121","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02152","Turkeys","2024","2024","1000 An","88","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02132","Asses","2023","2023","An","53101","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02132","Asses","2024","2024","An","52962","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","2023","2023","No","559738","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5114","Stocks","02196","Bees","2024","2024","No","532545","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02112","Buffalo","2023","2023","An","6502","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02112","Buffalo","2024","2024","An","6791","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02121.01","Camels","2023","2023","An","33510","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02121.01","Camels","2024","2024","An","32278","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02111","Cattle","2023","2023","An","841437","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02111","Cattle","2024","2024","An","826396","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02151","Chickens","2023","2023","1000 An","15490","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02151","Chickens","2024","2024","1000 An","19501","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02154","Ducks","2023","2023","1000 An","45","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02154","Ducks","2024","2024","1000 An","48","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02153","Geese","2023","2023","1000 An","47","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02153","Geese","2024","2024","1000 An","49","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02123","Goats","2023","2023","An","2192379","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02123","Goats","2024","2024","An","2080141","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02131","Horses","2023","2023","An","8315","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02131","Horses","2024","2024","An","6600","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02133","Mules and hinnies","2023","2023","An","1884","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02133","Mules and hinnies","2024","2024","An","1915","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02194","Other birds","2023","2023","1000 An","830","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02194","Other birds","2024","2024","1000 An","805","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","87","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","87","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02122","Sheep","2023","2023","An","18569178","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02122","Sheep","2024","2024","An","17928586","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02140","Swine / pigs","2023","2023","An","10","E","Estimated value",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02140","Swine / pigs","2024","2024","An","13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02152","Turkeys","2023","2023","1000 An","145","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02152","Turkeys","2024","2024","1000 An","147","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02132","Asses","2023","2023","An","120700","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02132","Asses","2024","2024","An","115836","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5114","Stocks","02196","Bees","2023","2023","No","268400","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5114","Stocks","02196","Bees","2024","2024","No","274320","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02112","Buffalo","2023","2023","An","15689","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02112","Buffalo","2024","2024","An","15744","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02121.01","Camels","2023","2023","An","59","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02121.01","Camels","2024","2024","An","60","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02111","Cattle","2023","2023","An","2685900","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02111","Cattle","2024","2024","An","2789212","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5112","Stocks","02151","Chickens","2023","2023","1000 An","10647","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5112","Stocks","02151","Chickens","2024","2024","1000 An","11877","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02123","Goats","2023","2023","An","2175500","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02123","Goats","2024","2024","An","2226215","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02131","Horses","2023","2023","An","88500","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02131","Horses","2024","2024","An","91626","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","11","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","44","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02122","Sheep","2023","2023","An","4610000","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02122","Sheep","2024","2024","An","4283000","E","Estimated value",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02140","Swine / pigs","2023","2023","An","300","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02140","Swine / pigs","2024","2024","An","400","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02132","Asses","2023","2023","An","28","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02132","Asses","2024","2024","An","27","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02112","Buffalo","2023","2023","An","959891","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02112","Buffalo","2024","2024","An","872691","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02111","Cattle","2023","2023","An","4405006","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02111","Cattle","2024","2024","An","4293189","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5112","Stocks","02151","Chickens","2023","2023","1000 An","289612","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5112","Stocks","02151","Chickens","2024","2024","1000 An","295445","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5112","Stocks","02154","Ducks","2023","2023","1000 An","16236","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5112","Stocks","02154","Ducks","2024","2024","1000 An","16250","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5112","Stocks","02153","Geese","2023","2023","1000 An","63","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5112","Stocks","02153","Geese","2024","2024","1000 An","54","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02123","Goats","2023","2023","An","477716","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02123","Goats","2024","2024","An","483791","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02131","Horses","2023","2023","An","5345","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02131","Horses","2024","2024","An","5316","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02133","Mules and hinnies","2023","2023","An","53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02133","Mules and hinnies","2024","2024","An","53","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02122","Sheep","2023","2023","An","41750","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02122","Sheep","2024","2024","An","41664","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02140","Swine / pigs","2023","2023","An","7859968","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02140","Swine / pigs","2024","2024","An","7867214","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5114","Stocks","02196","Bees","2023","2023","No","20000","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5114","Stocks","02196","Bees","2024","2024","No","20000","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02112","Buffalo","2023","2023","An","134971","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02112","Buffalo","2024","2024","An","135972","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02111","Cattle","2023","2023","An","241365","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02111","Cattle","2024","2024","An","238902","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5112","Stocks","02151","Chickens","2023","2023","1000 An","657","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5112","Stocks","02151","Chickens","2024","2024","1000 An","571","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02123","Goats","2023","2023","An","159275","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02123","Goats","2024","2024","An","145192","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02131","Horses","2023","2023","An","36915","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02131","Horses","2024","2024","An","35215","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02122","Sheep","2023","2023","An","38000","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02122","Sheep","2024","2024","An","39000","E","Estimated value",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02140","Swine / pigs","2023","2023","An","385048","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02140","Swine / pigs","2024","2024","An","385128","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02132","Asses","2023","2023","An","3497","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02132","Asses","2024","2024","An","3509","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02111","Cattle","2023","2023","An","477885","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02111","Cattle","2024","2024","An","477388","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5112","Stocks","02151","Chickens","2023","2023","1000 An","35588","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5112","Stocks","02151","Chickens","2024","2024","1000 An","35471","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02123","Goats","2023","2023","An","5849954","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02123","Goats","2024","2024","An","5960087","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02131","Horses","2023","2023","An","2075","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02131","Horses","2024","2024","An","2105","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","768","Togo","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02122","Sheep","2023","2023","An","2039685","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02122","Sheep","2024","2024","An","2029331","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02140","Swine / pigs","2023","2023","An","1173728","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02140","Swine / pigs","2024","2024","An","1167893","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5114","Stocks","02196","Bees","2023","2023","No","903","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5114","Stocks","02196","Bees","2024","2024","No","897","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02111","Cattle","2023","2023","An","12172","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02111","Cattle","2024","2024","An","12196","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5112","Stocks","02151","Chickens","2023","2023","1000 An","346","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5112","Stocks","02151","Chickens","2024","2024","1000 An","347","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02123","Goats","2023","2023","An","14636","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02123","Goats","2024","2024","An","14826","E","Estimated value",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02131","Horses","2023","2023","An","11868","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02131","Horses","2024","2024","An","11900","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02140","Swine / pigs","2023","2023","An","85253","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02140","Swine / pigs","2024","2024","An","85523","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02132","Asses","2023","2023","An","2330","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02132","Asses","2024","2024","An","2331","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5114","Stocks","02196","Bees","2023","2023","No","7650","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5114","Stocks","02196","Bees","2024","2024","No","7176","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02112","Buffalo","2023","2023","An","6548","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02112","Buffalo","2024","2024","An","6593","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02111","Cattle","2023","2023","An","35095","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02111","Cattle","2024","2024","An","35419","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5112","Stocks","02151","Chickens","2023","2023","1000 An","41024","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5112","Stocks","02151","Chickens","2024","2024","1000 An","41544","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02123","Goats","2023","2023","An","13496","A","Official figure",""
